label,tweet
1,"the indian metrological department had issued warnings regarding thunderstorm in the northern parts of india, her\xe2\x80\xa6"
1,thunderstorms moving through the washington dc area tonight. nature is putting on quite a show! \xe2\x9a\xa1\xf0\x9f\x8c\xa9\xe2\x9a\xa1weather\xe2\x80\xa6
1,rt  the meteorological department has said that several states could be affected by erratic weather conditions.\n\nthundersto\xe2\x80\xa6
1,"thunderstorm, hail likely to lash 17 odisha districts\n"
1,sure. thank you. when you don t tell people in time what to do before and during the thunderstorm duststorm\xe2\x80\xa6
1,"flights delayed, trees uprooted as delhi braces for high-intensity thunderstorm  thunderstorm"
1,"thunderstorm: death toll mounts up to 56, more rains likely\n"
1,view from my balcony! \n\nthunderstorms thunderstorm kolkatanews rain
1,severe thunderstorm warning for ontario - toronto damaging wind gusts up to 110 km/h - winds are so bad i feel\xe2\x80\xa6
1,rt  rain cold thunderstorm summer glau
1,"rt  thunderstorm, rains keep fire brigade on the toes from midnight till wee hours, collapse of power distribution network k\xe2\x80\xa6"
t,offdutystuff..\n#nice day for a bikeride and then bam..#thunderstorm. \nwaitingitout
1,weather in delhi  today. newdelhi india thunder thunderstorm blowingdust dust rain severe severeweather\xe2\x80\xa6
1,things getting bad to worse! thunderstorm lightning disasterpreparedness disasterriskreduction
1,thunderstorm strikes gurugram with heavy dust.
1,update on casualties in sunday s thunderstorm. 42 dead and 83 injured in uttarpradesh.
1,strong veering of the winds from the surface to the mid levels of the atmosphere can cause a thunderstorm to rotat\xe2\x80\xa6
,proud to be an itmian. take admission today!!\n\n mondaymotivation thunderstorm
1,great layering &amp; different formations of clouds associated with thunderstorm line south of twincities mnwx\xe2\x80\xa6
1,"rt  lightning-#thunderstorm:#rajasthan 35 persons died (bharatpur-19, alwar-9, dhaulpur-6 and jhunjhunu-1) &amp; 206 persons injure\xe2\x80\xa6"
1,looks ominous!\n\nfreakweather may may2018 thunderstorm india\xe2\x80\xa6
1,madurai - dindugal highway today. vadipatti.\xe2\x9b\x88\xef\xb8\x8f\npic courtesy: mouli. \nthunderstorm tamilnadu
,"may 8, 05:30 pm: thunderstorm and lightning report across india:  rain lightningstrikes\xe2\x80\xa6"
1,"rt  intense thunderstorm over kiev, ukraine tonight with some nice crawler lightning.\n\ncredits: eugene mazur\n\nlightning k\xe2\x80\xa6"
1,till tomorrow there s possibility of dust storm&amp;thunderstorm in delhi. haryana &amp; several north indian states. in pa\xe2\x80\xa6
1,"a woman lost her life, while several homes were damaged as massive squall hit tripura in the evening. catch live up\xe2\x80\xa6"
1,"the toll from a thunderstorm which lashed parts of uttarpradesh has risen to 12, officials said today.\xe2\x80\xa6"
1,"rt  backside of an lp supercell thunderstorm south of coldwater, kansas on may 1, 2018. storm stormy badweather natgeo\xe2\x80\xa6"
1,dusty winds have hit meerut and ghaziabad. catch more live updates here:  thunderstorm
1,"rt  thunderstorm alert: dust storm hits faridabad, dark sky, visibility zero, power supply disrupted. thunderstorm duststo\xe2\x80\xa6"
1,this better be the show met department was promising us. delhi storm thunderstorm
1,check out the live lightning and thunderstorm across india
1,"rt  10th may(day 1):thunderstorm accompanied with gusty winds very likely at isolated places over bihar, jharkhand, odisha,\xe2\x80\xa6"
1,rt  07 may(day 2):duststorm very likely at isolated places over rajasthan.\n\nheavy rain very likely  at isolated places over a\xe2\x80\xa6
1,"after parts of west tamilnadu  now parts of dindigul , madurai virudhunagar in south tn getting thunderstorm\xe2\x80\xa6"
1,"rt  here is why there was so much chaos around duststorm, thunderstorm in india."
1,"waking at 5am here to hearing the best thunder claps, seeing the brightest &amp; closest lightning bolts i\xe2\x80\x99ve seen in a\xe2\x80\xa6"
1,"rt  weatherforecast for may 7: rain in bengaluru, hyderabad, thunderstorm in punjab, haryana delhiweather uttarprad\xe2\x80\xa6"
1,thunderstorm tuesdaythoughts\n in true god &amp; free from all all unnece\xe2\x80\xa6
1,"watch: thunderstorm hits solarfarm in india, experts says its time to act now\n\nsolar, solarpower, solarnews,\xe2\x80\xa6"
1,duststorm nd thunderstorm in kanpur
0,u back or thought of coming back \xe2\x98\xba squall thunderstorm
1,rt  thunderstorm and strong wind claims 11 lives in uttarpradesh\n\n
1,lightning thunderstorm accuweather
1,thunderstorm and dust storm with wind speeds of up to 70 kmph  very likely  tomorrow in 26  distts of up: met officials.
1,"live: hailstorm hits fatehabad in haryana; thunderstorm would occur over ncr in next 2 hours, says imd\n\n"
1,thunderstorm is here guys\xf0\x9f\x98\xae
1,"rt  severe thunderstorm watch now in effect across portions of oh, pa, wv, md, va until 11 p.m. et. thunderstorms are beginning\xe2\x80\xa6"
1,honeysuckle obsession rain thunderstorm sunday weekend macro\xe2\x80\xa6
1,"rt  uluberia, howrah:04 children died and 01 child got injured due to lightning and thunderstorm in uluberia district howrah,\xe2\x80\xa6"
1,"rt  watch: thunderstorm hits solarfarm in india, experts says its time to act now\n\n sol\xe2\x80\xa6"
1,roadside gulmoar on my way lost some of it s flowers in the current thunderstorm
1,"nice thunderstorm over the great salt lake, producing heavy rain &amp; lightning."
1,rodetrip day_4 after last night thunderstorm finally at haridwar \xe2\x80\x94 at haridwar har ki paudi
1,"repost  ( out this severe thunderstorm near kingman, kansas last wednesday afterno\xe2\x80\xa6"
1,"thunderstorm picking up in noida and delhi again, showers too."
1,after the rain rain thunderstorm sunday weekend macro macros\xe2\x80\xa6
1,let the fun begin!! rotr7. let the thunderstorm stop! lol
1,rt  the mallardfire has produced a thunderstorm as a result of the intense heat generated from it.  lightning strikes have be\xe2\x80\xa6
1,kerala among 13 states on thunderstorm alert\n thunderstorm india
1,rt  retweet if you agree.\n\n  karnata\xe2\x80\xa6
1,much awaited thunderstorm strikes delhi ncr with heavy dust.  duststorms duststorm enjoymuchawaitedweather
1,lulu has sought shelter from the storm. onstorm thunderstorm dogs # puppies
1,"rt  districts that could be affected are bahraich, shrawasti, balrampur, gonda, siddharth nagar, maharajganj, kushinagar, gora\xe2\x80\xa6"
1,rt  thunderstorm alert in delhi! metro trains may be put on hold in severe situation.
1,"rt  thunderstorm cloudy morning in delhi, light rains expected"
1,thunderstorm with rain &amp; gusty winds gets over and adjoining areas of most parts of delhi &amp; ncr.\nmay god protect th\xe2\x80\xa6
1,"home ministry issues fresh alert about possibility of thunderstorm, squall in uttarakhand, west bengal, bihar &amp; north eastern region."
1,"rt  imd has predicted heavy rainfall and squall in delhi ncr and adjoining states of punjab, haryana, western up, himachal pra\xe2\x80\xa6"
1,none of the number working for dhbvn at the time of emergency. tree fell on the lt wires due to thunderstorm\xe2\x80\xa6
1,"rt  heavy rain, gusty winds in delhi-ncr. flight ops at igi airport on hold, 10 diversions so far. this is noida half-an-h\xe2\x80\xa6"
1,delhistorm#delhistorm a heavy dust storm occur in gurgaon again.. .now.. gurgaon .. winds are blowing  at\xe2\x80\xa6
1,rt  do s and don t s during thunderstorm &amp; lightning \n\n disasterrecovery disasters disastermanagement
1,rt  11 may (day 1):thunderstorm accompanied with squall (wind speed reaching 50-\xc2\xad70 kmph) very likely at isolated places over n\xe2\x80\xa6
1,a severe thunderstorm watch will be issued later today! \xe2\x9b\x88 severeweather ohwx wvwx pawx mdwx
1,don t worry delhi ncr..\n\nthe mother aravali will still protect you from storm thunderstorm
1,tracking a scattered shower and thunderstorm chance on this sunday. meteorologist  will have your hour\xe2\x80\xa6
1,wind \xf0\x9f\x92\xa8 storm \xe2\x9b\x88 starts in delhi stay inside &amp; stay safe thunderstorm
1,"rt  weather 14/5 - due to upper air cyclonic circulation in south &amp; north india, thundershowers of moderate intensity to conti\xe2\x80\xa6"
1,"check out the live status of lightning and thunderstorm across chattisgarh ,odisha near bhilal ,rayagada,\xe2\x80\xa6"
1,rt  10 may(day 1):thunderstorm accompanied with squall (wind speed reaching 50\xc2\xad70 kmph) and hail very likely at isolated places\xe2\x80\xa6
1,"days after heavy dust storms, thunderstorms and lightning killed more than 100 people in north\xc2\xa0india, the met depar\xe2\x80\xa6"
1,"gurugram: heavy rain, thunder, dark clouds, lightning as weather takes sudden turn in the afternoon, provides relie\xe2\x80\xa6"
1,no stress! now relax with thunderstorm!! thunderstorm gf\xe2\x80\xa6
1,all isn\ t well in ncr newdelhi and thunderstorm with dust &amp; wind speeds of up to 70 kmph  very likely  tomorrow\xe2\x80\xa6
0,"when inhalers are important part of life, then there is something wrong with the world.changing weather conditions\xe2\x80\xa6"
1,sandstorm duststorm thunderstorm just have entered in noida. windstorm started with little rain and huge dust. be safe and alert
1,seems like some intergalactic portal is opening thunderstorms thunderstorm weatheralert \xe0\xa4\xa4\xe0\xa5\x82\xe0\xa4\xab\xe0\xa4\xbc\xe0\xa4\xbe\xe0\xa4\xa8 duststorms\xe2\x80\xa6
1,"boom. deep, low, far off, but it s coming.\n\nthunderstorm"
1,"rt  lightning in the clouds above holy trinity near  \njune, 2017\n\n  t\xe2\x80\xa6"
1,"17 persons died and 25 persons got injured due to lightning and thunderstorm in different districts of uttarpradesh.\n\nsource:nerc, mha"
1,"| thunderstorm hits delhi-ncr, visibility drops in region ||  storm delhistorm thunderstorms  |"
1,current radar map  7:05pm edt see this map live at  weather news humid hot steam\xe2\x80\xa6
1,beautiful pic of a storm rolling in. dronepilot dronephotography thunderstorm realtorlife
1,2 dead in bihar s chhapra after thunderstorm.
1,new severe thunderstorm  watch coming soon
1,"yes, it ended in a whimper! even the laundry drying on clothesline looked disappointed! \xf0\x9f\xa4\xa3\n thunderstorm"
1,rt  when the kids run to dad because of a thunderstorm pitbulls
1,"afternoon schools to remain closed tomorrow in delhi over rain and thunderstorm alert, says state government. catch\xe2\x80\xa6"
1,rt  thunderstorm warning: imd says thunderstorms likely to hit delhi till friday; snowfall in himachalpradesh \n\n
1,it s already turning out to be a wet one for the ironmantri2018 \xf0\x9f\x98\xb3stay safe competitors!\xe2\x80\xa6
1,rt  thunderstormlive from churu\nthunderstorms thunderstorm\n
1,"new trend for next few hours tufaan thunderstorm \xf0\x9f\x98\x8f\xf0\x9f\x98\x8f thunderstormindelhi blablabla\nme : good night\xf0\x9f\x98\x81\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x82\xf0\x9f\x98\x8f\xf0\x9f\x98\xaa\nidc , i just need some sleep\xf0\x9f\x98\xb4"
1,the most powerful thunderstorm \xf0\x9f\x8c\xaa\xef\xb8\x8f \xf0\x9f\x8c\xaa\xef\xb8\x8f \xf0\x9f\x8c\xa9\xef\xb8\x8f \xf0\x9f\x8c\xa9\xef\xb8\x8f\nalhamdulillah first rain \xe2\x98\x94 \xf0\x9f\x8c\xa7\xef\xb8\x8f
1,"met department predicts another thunder, dust storm in next 24 hours in several states\nthunderstorm duststorm \n"
1,"thunderstorm with light rain and strong winds would occur over ncr including hisar, jind rohtak, bhiwani and narnau\xe2\x80\xa6"
1,"rt  dark and rainy in gurugram ! thunderstorm.. no electricity as well! stay safe, fellow residents! \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f"
1,ten out of ten people die. don t take life too seriously.\nthunderstorm
0,i hate allergies. i have never wanted rain so badly in my entire life. \n\nthunderstorm pollensucks
0,what a great athmosphere on hole 15 today  golf golfcourse golfclu golfing landscapephotography nature\xe2\x80\xa6
1,"imd has predicted heavy rainfall and squall in delhi ncr and adjoining states of punjab, haryana, western up, himac\xe2\x80\xa6"
1,thunderstorm: 80 dead: experts say such type of weather systems experienced after a decade
0,title: thunder &amp; birds\n\nthunder thunderstorm birds video nature art artwork thesoundsofnature
1,nature at its most violent and beautiful  \xe2\x80\x94 photographing the unbridled power of a supercell\xe2\x80\xa6
1,rt  6th may 2018 thunderstorm warning:thunderstorm accompanied with squall and hail very likely at isolated places over jammu\xe2\x80\xa6
1,"18 die, 25 injured in thunderstorm incidents in uttar pradesh\n"
1,rt  dangerous thunderstorms are expected across parts of northern india into wednesday:  weather i\xe2\x80\xa6
1,"high wind warning for south west cape, australia\n australia wind storm\xe2\x80\xa6"
1,rt  check out the live status of lightning and thunderstorm across westbengal near asansol and bankura :
1,"thunderstorm alert: imd says# uttarakhand, j&amp;k and himachalpradesh likely to witness squall tomorrow\xe2\x80\xa6"
1,thunderstorms possible today..keep an eye on the weather..  \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6 \xe2\x80\xa6\xe2\x80\xa6\xe2\x80\xa6  weather\xe2\x80\xa6
1,yaass give me the lightning and the thunder!!\n\nfeels like i m back in florida. \n\nrainstorm thunderstorm nyc
1,"aandhi aayi hai.. thunderstorm is here ! stormalert to northerners. stay safe, stay inside. prayers for all the\xe2\x80\xa6"
1,rt  53 people have died and 65 have been injured due to thunderstorm across the country. uttar pradesh was the worst affected\xe2\x80\xa6
1,at least 12 people were killed from a thunderstorm which lashed parts of uttarpradesh on wednesday
1,i think all these duststorm &amp; thunderstorm warnings by met department are a conspiracy to basically ward off any\xe2\x80\xa6
1,working late thunderstorm manhattan newyork nofilter boomerang\xe2\x80\xa6
1,thunderstorm in delhi .. be safe .. !! duststorm thunderstorm
1,thunderstorm in delhi\n\xf0\x9f\x8c\xaa\xf0\x9f\x8c\xa9\xe2\x9a\xa1\xe2\x9b\x88\xf0\x9f\x92\xa5\xf0\x9f\x8c\xa7\xe2\x9c\xa8\nwind speed \n150kmphr \xf0\x9f\x92\xa8\xf0\x9f\x8c\xaa
1,"dear  , kindly publish all informations regarding disaster preparation, do s and don ts in hindi as well.\xe2\x80\xa6"
1,over in  there were still people rafting during a thunderstorm today! \nmy dad took this photo and sent i\xe2\x80\xa6
1,rt  4th may 2018: thunderstorm warning \n\nthunderstorm accompanied with squall likely at isolated places over uttarakhand. \n\nth\xe2\x80\xa6
1,"possibility of a thunderstorm in spots, today 9th may in bengaluru  bangalorerains"
1,"thunderstorm already hit the ncr request u guys be safe n take care of others also,avoid traveling, don t go outside.."
1,delhistorm delhistorm a heavy dust storm occur in gurgaon again.. .now.. gurgaon .. winds are blowing  at\xe2\x80\xa6
1,"rt  09 may (day 3):thunderstorm accompanied with gusty winds very likely at isolated place over east uttarpradesh, subhimalaya\xe2\x80\xa6"
1,"studying in a locked room like the world s coming to an end, can hear the winds howling and they don t tell me otherwise thunderstorm"
1,met department predicts thunderstorm accompanied with squall in parts of northwest india under the influence of fr\xe2\x80\xa6
1,"when everybody is talking about duststorm and thunderstorm , i am thinking about  \xe0\xa4\x95\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa5\x87 \xe0\xa4\x86\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9a\xe0\xa4\x9f\xe0\xa4\xa8\xe0\xa5\x80  soon after .. weird !"
